"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-09-22 00:00:00",39,"2025-09-26 06:35:49","2025-09-26 06:35:49",20926743,"ORDER_EARNINGS","Charged deduction of $4.35 for giveaway order 4q5yb4ULaiQfH4vnaV4ysa","549114312","Follow Sakima - Giveaway #4","Follow shows to be notified when they start.","Stickers","GIVEAWAY","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mtburnze406","WA","US","180191562","USD",-4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,"544089344"
"2025-09-22 00:00:00",39,"2025-09-26 08:56:44","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #57","549178769","Item in hand. #57","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",856.22,920.00,930.00,-10.00,920.00,0.00,36.80,26.98,0.00,0.00,"544151821"
"2025-09-22 00:00:00",39,"2025-09-26 07:44:01","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #38","549148865","Item in hand. #38","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",113.28,122.00,122.00,0.00,122.00,0.00,4.88,3.84,0.00,0.00,"544122908"
"2025-09-22 00:00:00",39,"2025-09-26 08:35:53","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #55","549169705","Item in hand. #55","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",372.10,400.00,410.00,-10.00,400.00,0.00,16.00,11.90,0.00,0.00,"544143677"
"2025-09-22 00:00:00",39,"2025-09-26 07:15:47","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #24","549135907","Item in hand. #24","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",399.96,432.28,440.00,-10.00,430.00,0.00,17.20,12.84,0.00,0.00,"544110452"
"2025-09-22 00:00:00",39,"2025-09-26 06:00:05","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #11","549089679","Item in hand. #11","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",381.27,414.80,420.00,-10.00,410.00,0.00,16.40,12.33,0.00,0.00,"544066206"
"2025-09-22 00:00:00",39,"2025-09-26 07:32:37","2025-09-26 10:43:55",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #32","549143945","Item in hand. #32","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","thebullionbros","TX","US","180184968","USD",9.70,12.93,12.00,-1.20,10.80,0.00,0.43,0.67,0.00,0.00,"544118147"
"2025-09-22 00:00:00",39,"2025-09-26 09:51:57","2025-09-26 10:44:23",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #70","549201936","Item in hand. #70","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","archangel8893","OK","US","180174698","USD",94.66,102.00,109.00,-7.00,102.00,0.00,4.08,3.26,0.00,0.00,"544172322"
"2025-09-22 00:00:00",39,"2025-09-26 08:14:50","2025-09-26 10:44:23",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #48","549161279","Item in hand. #48","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","archangel8893","OK","US","180174698","USD",27.63,30.00,32.00,-2.00,30.00,0.00,1.20,1.17,0.00,0.00,"544135658"
"2025-09-22 00:00:00",39,"2025-09-26 08:32:16","2025-09-26 10:44:23",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #54","549168149","Item in hand. #54","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","archangel8893","OK","US","180174698","USD",53.70,58.00,65.00,-7.00,58.00,0.00,2.32,1.98,0.00,0.00,"544142318"
